"","C03-C","C03-R","C03-S","A33-C","A33-R","A33-S"
"STAG2",4653.89419026355,3492.32527467092,3425.22644240353,5064.51418365689,4674.69952585339,4420.04301031899
"ZUP1",807.854569295373,954.754625490164,1092.96869650805,730.312098019799,814.597621554429,782.996826088886
"AFP",82.6479458501031,3.37667418387326,0,0,0,0
"NAT16",215.350281440409,283.640631445354,317.027431238643,201.169520472817,227.841019419651,184.600576216983
"H2BC9",17.4608336303035,3.37667418387326,3.32546256544032,26.6954813897577,23.7517665032069,16.5933102217512
"RRS1",315.459060920816,216.107147767888,230.565404537195,336.553747520874,320.209000265456,333.940368212744
"H2BC4",4.65622230141426,0.844168545968314,6.65092513088063,10.4875105459762,13.1954258351149,15.5562283328918
"PCMTD1-DT",142.014780193135,78.5076747750532,156.296740575695,164.939938586717,169.781145745146,227.12093366022
"ARMC5",898.650904172952,993.586378604706,978.794481761266,847.581534124806,838.349388057636,733.216895423633
"GIT2",577.371565375368,586.697139447979,609.668136997391,515.794836852104,507.584047124088,465.649768097894
"GRM8",96.6166127543458,92.0143715105463,113.065727224971,75.319393921102,138.11212374087,345.348268990198
"GFM2",1119.82146349013,1192.81015545323,1207.14291125483,984.872581272132,1076.74674814538,940.633273195523
"SIPA1L3",1375.91369006791,1656.25868718983,1474.28840401187,1214.64440323397,1249.16697905755,1348.20645551729
"CNIH4",760.128290705877,679.555679504493,722.733864222362,936.248668740787,852.424508948425,790.256399310903
"FANCF",829.971625227091,816.31098395136,874.596654710803,1009.66124256262,929.837673847766,1004.93235030481
"GNAQP1",20.9530003563642,23.6367192871128,13.3018502617613,7.62728039707362,7.03756044539464,10.3708188885945
"TRIM32",1157.07124190144,913.390366737716,1204.92593621121,865.696325067856,939.514319460184,878.408359863956
"ZNF783",941.720960461033,1182.68013290161,1249.26543708375,963.897560180179,847.146338614379,946.85576452868
"MINDY3",1400.35885715034,1437.61903378404,1451.01016605379,1202.25007258873,1163.83655865714,1325.39065396238
"ARHGAP15-AS1",11.6405557535356,29.545899108891,11.0848752181344,6.67387034743942,8.7969505567433,2.0741637777189
"EYS",31.4295005345462,46.4292700282573,49.8819384816047,22.8818411912209,19.3532912248352,30.0753747769241
"HUS1B",11.6405557535356,6.75334836774651,11.0848752181344,4.76705024817101,1.75939011134866,0
"OR7E14P",13.9686669042428,9.28585400565146,6.65092513088063,21.9284311415867,14.9548159464636,32.149538554643
"GREB1",76.8276679733352,22.7925507411445,47.6649634379779,48.6239125313443,76.5334698436667,179.415166772685
"LSM14A",3735.45434130959,2847.38050555112,3011.76059676711,4377.10553787063,3532.85534358811,3795.7197132256
"FGF8",8.14838902747495,7.59751691371483,11.0848752181344,0.953410049634203,1.75939011134866,4.14832755543781
"SAMD15",46.5622230141426,20.2600451032395,9.97638769632095,43.8568622831733,46.6238379507395,69.4844865535833
"TNFRSF10B",2705.26515712168,2880.30307884389,2691.40770296303,3927.09599444328,3083.33117013853,2969.16544780461
"SETD5",8185.63880588626,9480.85693977014,9568.4642882936,11921.4392606261,10675.099500608,9664.56612228124
"SNAPC5",360.857228359605,359.615800582502,393.513070243771,312.718496280019,290.299368372529,309.050402880117
"CSNK1E",6174.1507716753,6978.74136952005,7357.03168227579,5543.12602857326,6098.04612593445,5991.22207194106
"KRTCAP3",36.0857228359605,48.9617756661622,75.3771514833138,100.108055211591,104.683711625245,61.1878314427077
"PHYH",493.559563949911,471.890217196288,497.710897294234,694.0825161337,534.854593849992,570.395038872699
"VASP",334.083950126473,295.45899108891,297.074655846002,443.335673079904,299.096318929272,495.725142874818
"RPL27",13120.07038981,9702.02909881384,10416.4572424809,16230.8526849727,13092.501513601,12042.594893436
"ZNF362",2352.55631778955,2302.04762485559,2359.96993394081,1907.77350931804,2122.70416934216,2085.57167849636
"ATP1B3",3123.16110867361,3565.76793817016,3712.32471055321,3881.33231206084,4139.8449320034,4060.17559488476
"RBMXP5",0,0,2.21697504362688,7.62728039707362,6.15786538972031,4.14832755543781
"ACSBG1",88.4682237268709,68.3776522234335,96.4384143977692,62.9250632758574,47.5035330064138,58.0765857761293
"MAGEH1",2791.40526969785,2906.47230376891,2808.90738027525,2194.74993425793,445.125698171211,1193.68125407723
"DDX21",3152.26249805745,2784.0678646035,2917.53915741297,3947.1176054856,3360.43511267594,3180.73015313194
"MRPL47",724.042567869917,597.671330545567,606.342674431951,740.799608565776,750.379882490203,843.147575642735
"BEND3",485.411174922436,336.823249841357,359.149957067554,501.493686107591,477.674415231161,525.800517651742
"LMNB2",3795.98523122797,2813.61376371239,2834.40259327696,3966.18580647828,3582.99796176154,3978.24612566486
"RABGAP1",5043.85280800699,5069.23211853973,5189.93857713052,4625.94556082515,4584.97063017461,4357.81809698742
"GPRC5C",264.240615605259,151.106169728328,201.744728970046,240.259332507819,281.502417815785,339.125777657041
"PTGFR",95.4525571789923,24.4808878330811,33.2546256544032,18.1147909430499,14.0751208907893,35.2607842212214
"AGA",223.498670467884,170.5220462856,138.56094022668,216.424081266964,255.111566145556,249.936735215128
"CLCNKB",4.65622230141426,10.9741910975881,12.1933627399478,0,1.75939011134866,4.14832755543781
"IFNA20P",5.82027787676782,12.6625281895247,13.3018502617613,3.81364019853681,3.51878022269732,2.0741637777189
"NALF1",720.550401143856,659.295634401254,812.52135348925,333.693517371971,434.569357503119,758.10686075626
"ACYP1",625.097843964864,468.513543012414,486.6260220761,654.992704098697,600.831723025567,718.6977489796
"S1PR2",214.186225865056,303.056508002625,249.409692408024,186.868369728304,169.781145745146,220.898442327063
"RHOD",6.98433345212139,0,0,20.9750210919525,5.27817033404598,13.4820645551729
"LINC01138",95.4525571789923,65.8451465855285,111.957239703157,21.9284311415867,36.9471923383218,85.0407148864751
"KCTD9P2",1.16405557535356,0,1.10848752181344,6.67387034743942,3.51878022269732,6.22249133315671
"OMA1",96.6166127543458,115.651090797659,115.282702268598,157.312658189643,141.630903963567,141.043136884886
"COG4",1797.3018083459,1566.77682131719,1473.17991649006,1994.53382383475,1857.03626252851,1848.07992594754
"PEG3",2.32811115070713,6.75334836774651,13.3018502617613,1.90682009926841,1.75939011134866,0
"RPL11",22047.2125971965,14698.6627224003,15052.1520587047,24993.6444511606,21321.1690643787,19585.2914711108
"SLC16A2",2452.66509726996,2696.2743358228,2752.37451666277,2037.43727606829,2098.95240283895,2518.03482615075
"UFM1",3266.3399444421,3016.21421474479,2924.19008254385,4423.8226303027,3751.89941245102,3084.28153746801
"DKK2",9.31244460282851,9.28585400565146,13.3018502617613,10.4875105459762,20.2329862805096,50.8170125541132
"MOB4",1903.23086570308,1847.88494712464,1843.41474877575,1656.07325621461,1674.93938600392,1561.84532462234
"UBAP2L",7744.46174282726,7795.05235347141,8546.43879318161,7240.19591692214,7009.41020361306,6958.81947424692
"GPX4",3194.16849877018,2570.49322247352,2797.82250505712,3525.71036354728,3056.9403184683,3636.00910234124
"FLNB",2287.36920556975,3087.96854115209,2955.22773315463,3339.79540386861,3649.85478599279,3144.43228702186
"MARCHF7",4061.38990240859,3456.87019574025,3671.31067224611,4368.52484742392,4401.11436353867,4155.58712865982
"ITFG2",325.935561098998,363.836643312343,282.664318062427,391.851530399657,416.095761333958,401.350690988608
"JAM3",1216.43807624447,671.11399404481,654.007637869929,1219.41145348215,1077.62644320105,1176.05086196662
"KDM1B",1721.63819594792,1852.10578985448,1929.8767754772,1668.46758685985,1577.29323482407,1496.50916562419
"NDUFAF5",761.292346281231,905.792849824001,898.983380190699,677.874545289918,753.018967657226,714.549421424163
"APTR",384.138339866676,308.965687824403,360.258444589368,518.655067001006,414.336371222609,400.313609099749
"PAFAH1B3",2790.24121412249,2515.62226698558,2736.85569135738,2273.88296837757,2347.02640853911,2398.77040893191
"ADNP",7590.80640688059,8003.56198432559,8274.85935033732,7178.22426369591,7108.81574490426,6808.4426003623
"FHIP2B",1422.47591308206,1814.96237383188,1714.83019624539,1962.11788214719,1947.64485326297,1973.56683449954
"LINC02883",48.8903341648497,82.7285175048948,64.2922762651794,105.828515509397,99.4055412911992,88.1519605530534
"PLEKHO2",180.428614179802,89.4818658726413,95.3299268759557,173.520629033425,239.277055143418,149.339791995761
"CRELD2",513.348508730922,484.552745385812,564.22014860304,683.595005587723,579.719041689383,625.36037898225
"ATP1A2",5563.02159461468,2017.56282486427,2277.94185732662,2240.51361664038,2240.58330680252,2031.64342027567
"MOSPD3",862.565181336991,807.869298491677,789.243115531168,613.042661914792,645.696170864958,774.700170978011
"ZNF302",3167.39522053705,3335.30992512081,3520.55636927948,3048.05192868055,2880.12161227776,2826.04814714201
"MTF2",2739.02276880694,2935.17403433183,3029.49639711613,3526.66377359692,3578.59948648317,3044.87242569135
"VAPA",6037.95626935894,5782.55453988295,5882.74327826392,5318.12125685958,5158.53180647427,5287.04346940549
"SLC25A6",8761.84631568628,6000.35002474278,6461.37376465053,8920.1044243776,8157.41225126806,9161.5814061844
"SLC22A15",73.3355012472745,118.183596435564,138.56094022668,25.7420713401235,29.0299368372529,108.893598330242
"DHX15",5211.47681085791,4450.45657434495,4573.61951500225,5573.63515016155,5571.10878758553,5292.22887884979
"RPS19",28490.2602067785,19087.4949928896,19379.6873438643,33561.9405672232,26938.0219948593,25219.7573732842
"DENND2D",4.65622230141426,1.68833709193663,0,8.58069044670783,9.67664561241762,9.33373699973507
"LARP1B",1310.72657784811,1345.60466227349,1271.43518752001,1739.97334058242,1447.09836658427,1453.98880818095
"INPP5B",595.996454581025,624.684724016553,682.828313437078,756.054169359923,801.402195719314,708.326930091006
"UNC5C",218.84244816647,287.017305629227,313.701968673203,63.8784733254916,88.8492006231073,292.457092658366
"AFTPH",2005.66775633419,1883.34002605531,1813.48558568679,1692.30283810071,1666.14243544718,1605.40276395443
"GTF2IP12",108.257168507881,181.496237383188,174.03254092471,191.635419976475,225.201934252628,229.195097437939
"PFKP-DT",44.2341118634354,52.3384498500355,35.47160069803,13.3477406948788,21.9923763918582,35.2607842212214
"PRDX3",2473.61809762632,2189.77320824181,2171.52705523253,2619.97081639479,2569.58925762472,2691.22750159028
"TNIP2",386.466451017383,303.056508002625,323.678356369524,420.453831888683,387.945519552379,456.316031098159
"UNC45A",1377.07774564327,1424.11233704855,1483.15630418638,1787.64384306413,1636.23280355425,1555.62283328918
"ILF2",4927.44725047164,3819.01850196065,3920.72036465413,5231.36094234287,4720.44366874845,5205.11400018559
"KNOP1P2",0,3.37667418387326,4.43395008725375,8.58069044670783,7.91725550106897,15.5562283328918
"LRRFIP1",1398.03074599963,1394.56643793966,1524.17034249348,1712.32444914303,1557.06024854356,1746.44590083932
"CMTM7",4.65622230141426,0,2.21697504362688,20.9750210919525,24.6314615588812,0
"COA3",1068.60301817457,921.832052197399,1064.1480209409,846.628124075172,826.91335233387,907.446652752021
"H19",33.7576116852534,1.68833709193663,0,1.90682009926841,1.75939011134866,0
"KCNH1",140.850724617781,102.988562608134,108.631777137717,31.4625316379287,44.8644478393908,117.190253441118
"LINC02210",1516.76441468569,1825.0923963835,1711.50473367995,2113.71008003903,2081.35850172546,1805.55956850431
"SEZ6",5852.87143287772,8498.24475226302,8677.2403207556,9134.6216855453,11699.0645454129,8598.44594053372
"LPA",6.98433345212139,6.75334836774651,4.43395008725375,0,0.87969505567433,2.0741637777189
"DYM",2601.66421091522,2546.01233464044,2640.41727695961,2225.25905584623,2393.65024648985,2221.42940593695
"MAP4K3",1594.75613823438,1765.15642961975,1866.69298673383,2002.16110423183,2069.04277094602,1988.08598094357
"SPSB2",152.491280371317,135.911135900899,108.631777137717,155.405838090375,177.698401246215,208.45345966075
"TADA3",2484.09459780451,2327.37268123464,2338.90867102636,2101.31574939378,2130.62142484323,2053.42213994172
"NAPRT",215.350281440409,292.926485451005,310.376506107763,368.016279158802,342.201376657314,343.274105212479
"PLAU",10.4765001781821,10.9741910975881,7.75941265269407,22.8818411912209,14.9548159464636,26.9641291103458
"MIR1281",1.16405557535356,0.844168545968314,0,11.4409205956104,5.27817033404598,1.03708188885945
"ADCK1",403.927284647687,604.424678913313,598.583261779257,394.71176054856,372.990703605916,465.649768097894
"RAD54B",80.3198346993959,93.7027086024829,64.2922762651794,118.222846154641,111.72127207064,107.856516441383
"LUARIS",20.9530003563642,27.8575620169544,22.1697504362688,14.301150744513,8.7969505567433,11.407900777454
"CCT7",6243.99410619652,5666.9034490853,5769.67755103895,7432.78474694824,6520.29975265813,6475.53931403842
"NSMCE1-DT",11.6405557535356,5.9091798217782,23.2782379580822,1.90682009926841,6.15786538972031,4.14832755543781
"ETV4",94.2885016036387,46.4292700282573,73.1601764396869,106.781925559031,75.6537747879923,176.303921106107
"MED11",81.4838902747495,73.4426634992434,88.6790017450751,111.548975807202,109.082186903617,114.07900777454
"PFDN2",2060.37836837581,2038.66703851348,2173.74403027615,1988.81336353695,1724.20230912169,1621.99607417618
"DDX20",829.971625227091,893.974490180445,789.243115531168,989.639631520303,995.814803023341,953.078255861837
"FAM20B",3054.48182972775,3133.55364263438,3074.94438551048,2635.22537718894,2854.6104556632,2671.52294570195
"STAP1",6.98433345212139,7.59751691371483,21.0612629144553,1.90682009926841,1.75939011134866,6.22249133315671
"H2BC17",3.49216672606069,0,0,5.72046029780522,10.556340668092,6.22249133315671
"KCNS2",98.944723905053,104.676899700071,97.5469019195826,17.1613808934157,29.9096318929272,100.596943219367
"CLTCL1",526.153120059811,685.464859326271,629.620912390033,400.432220846365,512.862217458134,541.356745984634
"IGSF1",94.2885016036387,75.13100059118,131.910015095799,131.57058684952,76.5334698436667,365.052824878527
"HOXA2",0,0,4.43395008725375,1.90682009926841,21.1126813361839,8.29665511087562
"MED28",3023.05232919321,3310.82903728773,3264.49575174058,3638.21274940412,3799.40294545743,3515.70760323354
"MRPL38",122.225835412124,219.483821951762,199.527753926419,95.3410049634203,126.676088017103,147.265628218042
"LINC02731",6.98433345212139,8.44168545968314,4.43395008725375,3.81364019853681,24.6314615588812,33.1866204435025
"CERK",3059.13805202917,2239.57915245394,2195.91378071242,2968.91889456091,3163.38342020489,3045.90950758021
"BDH1",166.45994727556,174.742889015441,197.310778882792,102.968285360494,80.052250066364,176.303921106107
"BDP1",3582.96306093827,4353.3771915586,4338.6201603778,3277.82375064239,3827.55318723901,3172.43349802106
"LINC02145",5.82027787676782,29.545899108891,14.4103377835747,31.4625316379287,48.3832280620881,32.149538554643
"ARSL",30.2654449591927,11.8183596435564,8.86790017450751,0.953410049634203,3.51878022269732,10.3708188885945
"SOX9",4366.37246315122,1747.42889015441,1752.51877198705,5550.75330897033,4670.30105057502,4479.15667798397
"PROSER1",1730.95064055075,1775.28645217137,1719.26414633264,2230.97951614403,1967.87783954348,1882.30362827991
"TDGF1P5",4.65622230141426,8.44168545968314,6.65092513088063,0,2.63908516702299,0
"ADRB1",10.4765001781821,4.22084272984157,13.3018502617613,0,1.75939011134866,4.14832755543781
"L1TD1",2.32811115070713,1.68833709193663,9.97638769632095,57.2046029780522,6.15786538972031,2.0741637777189
"PDCD7",1098.86846313376,1018.91143498376,1162.8034103823,1367.19001117545,1376.72276213033,1153.23506041171
"SAMD8",3649.31422873342,2976.53829308428,3325.46256544032,2860.23014890261,2818.54295838055,2861.30893136323
"SNRPA1-DT",27.9373338084855,29.545899108891,27.712188045336,14.301150744513,16.7142060578123,14.5191464440323
"TPM3P6",31.4295005345462,20.2600451032395,17.735800349015,12.3943306452446,7.03756044539464,12.4449826663134
"LLPH",774.09695761012,742.868320452117,753.771514833138,626.390402609671,695.838789038395,592.173758538747
"ZNF469",11.6405557535356,8.44168545968314,6.65092513088063,21.9284311415867,16.7142060578123,20.741637777189
"RPS27",18168.5794201184,11955.1149480033,12317.5133423909,21793.0469145386,16891.9044590585,15990.7656443239
"SDCBP2",114.077446384649,132.534461717025,144.103377835747,81.9932642685414,85.33042040041,113.04192588568
"ARL6",664.675733526885,731.894129354529,612.993599562831,537.72326799369,557.726665297525,584.914185316731
"EIF3D",4452.51257572738,3390.18088060875,3521.66485680129,5648.00113403302,4693.17312202255,3906.68747533356
"FRAT1",137.358557891721,124.092776257342,125.259089964919,72.4591637721994,60.6989588415287,123.412744774275
"PTH2R",103.600946206467,37.1434160226058,62.0753012215526,19.0682009926841,50.1426181734368,35.2607842212214
"AGAP14P",64.023056644446,89.4818658726413,106.41480209409,50.5307326306128,63.3380440085517,58.0765857761293
"SPG21",1574.96719345337,1387.81308957191,1418.8640279212,1719.9517295401,1584.33079526947,1822.15287872606
"PLEKHH2",396.942951195565,368.901654588153,434.527108550868,491.006175561614,775.011344049084,393.054035877732
"APPL2",1867.14514286712,1936.52264445131,1679.35859554736,2062.22593735878,2205.39550457554,2081.42335094092
"LINC00921",20.9530003563642,23.6367192871128,22.1697504362688,13.3477406948788,11.4360357237663,6.22249133315671
"HSPE1",618.113510512743,497.215273575337,523.206110295943,733.172328168702,608.748978526636,662.69532698119
"PFN2-AS1",29.1013893838391,55.7151240339088,44.3395008725375,27.6488914393919,21.9923763918582,23.8528834437674
"ITGB1BP2",11.6405557535356,32.9225732927643,25.4952130017091,41.9500421839049,53.6613983961341,37.3349479989403
"MYO1A",0,4.22084272984157,0,16.2079708437814,7.91725550106897,4.14832755543781
"SEC61A1",6466.32872108905,5734.43693276276,5604.51291028874,8175.49117561329,6599.47230766882,6466.20557703869
"SLC28A2",38.4138339866676,38.8317531145425,44.3395008725375,21.9284311415867,29.0299368372529,19.7045558883296
"NIPAL4",2.32811115070713,14.3508652814613,2.21697504362688,1.90682009926841,0,0
"DNAAF2",579.699676526075,547.021217787468,574.196536299361,754.147349260654,639.538305475238,641.953689204001
"MAP3K7",2960.19332812411,2661.6634254381,2735.74720383557,3505.68875250496,3448.40461824337,2877.90224158498
"ESRP2",10.4765001781821,6.75334836774651,15.5188253053881,16.2079708437814,26.3908516702299,29.0382928880647
"TRIM73",43.0700562880819,119.871933527501,135.235477661239,57.2046029780522,69.495909398272,40.4461936655186
"PRPH2",17.4608336303035,39.6759216605108,14.4103377835747,11.4409205956104,10.556340668092,9.33373699973507
"THBS4-AS1",8.14838902747495,14.3508652814613,13.3018502617613,39.0898120350023,29.9096318929272,12.4449826663134
"SSBP1",1436.4445799863,1403.00812339934,1300.25586308716,1699.93011849778,1491.96281442366,1624.0702379539
"RASD2",341.068283578594,381.564182777678,468.890221727085,61.018243176589,75.6537747879923,321.49538554643
"BAK1P1",4.65622230141426,4.22084272984157,2.21697504362688,23.8352512408551,2.63908516702299,14.5191464440323
"SEMA4B",1438.77269113701,1516.12670855909,1524.17034249348,1293.77743735361,1270.27966039373,1345.09520985071
"SRRM2-AS1",29.1013893838391,39.6759216605108,29.9291630889628,59.1114230773206,59.8192637858544,42.5203574432375
"LINC02408",2.32811115070713,0,0,3.81364019853681,3.51878022269732,11.407900777454
"BPGM",777.589124336181,667.737319860937,624.078474780966,872.370195415296,777.650429216107,838.999248087297
"IFIT5",973.15046099558,959.819636765973,973.252044152199,1160.30003040482,1045.95742119678,1169.82837063346
"MACC1",10.4765001781821,16.8833709193663,8.86790017450751,3.81364019853681,1.75939011134866,6.22249133315671
"ZNF565",385.30239544203,427.149284259967,395.730045287398,358.48217866246,337.802901378943,238.528834437674
"ADAM8",159.475613823438,338.511586933294,340.305669196726,176.380859182328,203.20955786077,193.934313216718
"VAMP7",982.462905598408,794.362601756184,794.785553140235,736.985968367239,676.485497813559,718.6977489796
"RENBP",136.194502316367,98.7677198782928,93.1129518323288,159.219478288912,166.262365522448,129.635236107432
"BIRC3",9.31244460282851,10.9741910975881,13.3018502617613,3.81364019853681,3.51878022269732,4.14832755543781
"HNRNPLL",2026.62075669056,1607.29691152367,1566.29286832239,2167.10104281854,2003.06564177045,2058.60754938601
"ULK4P2",4.65622230141426,0.844168545968314,0,12.3943306452446,4.39847527837165,10.3708188885945
"FZR1",3098.71594159119,3028.87674293431,2913.10520732572,2530.35027172917,2576.62681807011,2806.34359125368
"AATK",841.612180980627,1240.08359402745,1290.27947539084,740.799608565776,838.349388057636,1017.37733297112
"FADS6",5.82027787676782,27.0133934709861,12.1933627399478,1.90682009926841,3.51878022269732,8.29665511087562
"COLCA2",6.98433345212139,26.1692249250177,14.4103377835747,2.86023014890261,8.7969505567433,4.14832755543781
"ERICD",9.31244460282851,8.44168545968314,2.21697504362688,19.0682009926841,10.556340668092,24.8899653326269
"U2",19.7889447810106,27.8575620169544,27.712188045336,13.3477406948788,14.0751208907893,10.3708188885945
"ZNF264",2225.67426007601,2594.9741103066,2579.45046325987,2104.17597954269,2281.92897441921,1820.07871494834
"DSG2",274.717115783441,254.094732336463,238.324817189889,338.460567620142,263.028821646625,403.424854766327
"PPM1E",2310.65031707682,2282.63174829832,2603.83718873977,1748.55403102913,1881.66772408739,2326.17467671175
"GJC3",15.1327224795963,3.37667418387326,16.6273128272016,1.90682009926841,5.27817033404598,2.0741637777189
"SEC23IP",1287.44546634104,1173.39427889596,1285.84552530359,1929.70194045963,1438.30141602753,1302.57485240747
"SPARCL1",575.043454224661,102.988562608134,329.220793978591,310.81167618075,1587.84957549216,1195.75541785495
"SLC46A1",182.75672533051,216.107147767888,203.961704013673,149.68537779257,166.262365522448,153.488119551199
"ANXA7",982.462905598408,1007.0930753402,1157.26097277323,1309.98540819739,1229.81368783271,1170.86545252232
"STARD4-AS1",1869.47325401782,2518.15477262348,2197.02226823424,2891.69268054054,2833.49777432702,2330.32300426719
"PEDS1",705.41767866426,718.387432619036,708.323526438787,571.092619730887,574.440871355337,656.472835648033
"BATF3",57.0387231923246,69.2218207694018,109.74026465953,45.7636823824417,57.1801786188314,44.5945212209564
"GASAL1",22.1170559317177,20.2600451032395,15.5188253053881,7.62728039707362,12.3157307794406,4.14832755543781
"ABCC10",881.190070542648,1541.45176493814,1434.38285322659,909.55318735103,1016.04778930385,1017.37733297112
"ATAD3B",738.01123477416,1316.90293171057,1101.83659668256,1518.78220906729,1400.47452863353,1232.05328396503
"EPB41L5",2452.66509726996,2194.83821951762,1983.08417652424,2803.97895597419,2652.2805928581,2396.69624515419
"TLE5",5745.77831994519,5459.23798677709,5579.01769728704,5096.93012534445,4851.51823204393,4982.14139408081
"BCO1",10.4765001781821,16.039202373398,4.43395008725375,25.7420713401235,17.5939011134866,29.0382928880647
"VAMP3",1020.87673958508,754.686680095673,675.068900784384,1111.67611787348,1060.03254208757,931.299536195788
"EEF1D",2571.39876595602,2071.58961180624,1970.89081378429,2840.20853786029,2486.89792239133,2614.48344181468
"DKK4",3.49216672606069,7.59751691371483,18.8442878708285,1.90682009926841,3.51878022269732,2.0741637777189
"VIP",74.4995568226281,0,0,0,0,0
"NRL",51.2184453155568,35.4550789306692,46.5564759161644,76.2728039707362,63.3380440085517,63.2619952204266
"SERTM1",79.1557791240424,64.1568094935919,86.4620267014482,20.9750210919525,16.7142060578123,75.70697788674
"SNORD83A",2.32811115070713,2.53250563790494,3.32546256544032,8.58069044670783,5.27817033404598,15.5562283328918
"TAF8",446.997340935769,330.069901473611,375.777269894756,517.701656951372,439.847527837165,483.280160208505
"HMGN5",342.232339153948,250.718058152589,294.857680802375,455.730003725149,282.38211287146,470.835177542191
"FBXO27",59.3668343430318,41.3642587524474,66.5092513088063,34.3227617868313,26.3908516702299,40.4461936655186
"DNAJC22",4.65622230141426,0,0,8.58069044670783,5.27817033404598,13.4820645551729
"SAPCD1",2.32811115070713,10.1300225516198,4.43395008725375,18.1147909430499,20.2329862805096,10.3708188885945
"HNRNPC",19573.5944995702,16343.1030499466,17036.3447227507,23595.9453183969,20572.5485719999,18716.2168482465
"SLC5A3",3024.21638476856,4296.81789897872,4114.70568097148,3185.34297582787,3181.85701637405,3006.50039580355
"NIPBL",3921.70323336616,3631.61308475569,3307.7267650913,4460.0522121888,4258.60376451943,3921.20662177759
"PIWIL4",6.98433345212139,12.6625281895247,6.65092513088063,33.3693517371971,14.0751208907893,16.5933102217512
"FBXO44",1787.98936374307,2535.03814354285,2349.99354624449,1617.93685422924,1762.90889157136,2008.82761872076
"NCK1",732.190956897392,618.775544194774,525.42308533957,947.689589336398,745.981407211831,693.807783646974
"UXT",587.84806555355,388.317531145425,407.923408027345,737.939378416873,589.395687301801,507.133043652272
"VCP",7114.70767656098,6512.76033214555,6944.67432416119,8265.1117202789,7697.33173715038,7451.43337145516
"NR1H3",182.75672533051,244.808878330811,256.060617538904,185.91495967867,170.66084080082,164.896020328653
"TTBK2",1977.73042252571,2204.96824206924,2450.86591072951,1889.65871837499,1998.66716649208,1696.66597017406
"MMAA",661.183566800824,646.633106211729,714.974451569668,537.72326799369,605.230198303939,562.098383761823
"RNASEH1",1765.87230781136,1820.02738510769,1791.31583525052,1630.33118487449,1596.64652604891,1452.95172629209
"CNNM2",978.970738872347,1125.27667177576,1126.22332216245,785.609880898583,935.995539237487,969.671566083588
"ERCC3",1812.4345308255,2128.99307293209,2017.44728970046,2307.25232011477,2361.98122448557,2228.68897915896
"MGAM",44.2341118634354,24.4808878330811,26.6037005235225,61.018243176589,59.8192637858544,40.4461936655186
"ARHGAP8",71.0073900965674,218.639653405793,182.900441099217,79.1330341196388,124.916697905755,74.6698959978806
"SLC30A1",2186.09637051399,1515.28254001312,1341.26990139426,1250.87398512007,1539.46634743008,997.672777082793
"DACT1",4793.58085930598,6134.57282355174,6737.38715758208,4035.78474010158,5846.45334001159,3836.16590689111
"PARP8",552.926398292943,626.373061108489,714.974451569668,373.736739456607,362.434362937824,648.176180537158
"ANXA2R",79.1557791240424,31.2342362008276,32.1461381325897,99.1546451619571,90.608590734456,60.1507495538482
"NDUFA7",52.3825008909104,80.1960118669899,65.4007637869929,37.1829919357339,55.4207885074828,23.8528834437674
"CCNQ",348.052617030716,408.577576248664,453.371396421696,324.159416875629,329.885645877874,324.606631213009
"LINC00937",37.2497784113141,49.8059442121305,52.0989135252316,19.0682009926841,25.5111566145556,36.2978661100808
"CCNB3",36.0857228359605,65.8451465855285,39.9055507852838,37.1829919357339,20.2329862805096,20.741637777189
"CTSW",19.7889447810106,15.1950338274297,13.3018502617613,7.62728039707362,5.27817033404598,7.25957322201617
"ZFAND3",3054.48182972775,1968.60104919811,2138.27242957812,3100.48948141043,2770.15973031846,3150.65477835502
"RAB31",1941.64469968975,682.088185142398,665.092513088063,321.299186726726,527.817033404598,696.919029313552
"SYT17",254.928171002431,75.13100059118,74.2686639615004,202.122930522451,163.623280355425,381.646135100278
"RPL4",55689.5827804899,42406.8069067183,43909.4077140739,64246.4896046504,56651.4818903711,51187.250788436
"ANKRD26",1680.89625081055,1920.48344207792,1863.36752416839,2110.84984989012,2155.25288640211,2031.64342027567
"DUOX2",13.9686669042428,27.0133934709861,13.3018502617613,1.90682009926841,9.67664561241762,8.29665511087562
"LINC02340",12.8046113288892,9.28585400565146,13.3018502617613,24.7886612904893,21.1126813361839,24.8899653326269
"PRPF31",832.299736377798,908.325355461906,946.648343628676,1107.86247767494,1038.91986075138,999.746940860512
"SLC7A3",307.310671893341,255.783069428399,223.914479406315,428.081112285757,251.592785922858,398.23944532203
"NUMBL",2400.28259637905,2603.41579576628,2744.61510401007,2338.7148517527,2249.38025735926,2136.38869105047
"CCDC88A",15380.6663171466,12230.3138939889,11853.0570707511,9852.53945291985,11355.1037786442,11668.2083315577
"DIAPH2-AS1",0,2.53250563790494,0,4.76705024817101,9.67664561241762,5.18540944429726
"LLCFC1",25.6092226577784,39.6759216605108,25.4952130017091,22.8818411912209,12.3157307794406,4.14832755543781
"GLRA1",0,3.37667418387326,6.65092513088063,2.86023014890261,22.8720714475326,17.6303921106107
"LDHB",999.923739228712,701.504061699669,794.785553140235,1105.95565757568,930.717368903441,1064.0460179698
"NUDT1",478.426841470315,385.78502550752,314.810456195017,491.959585611249,469.757159730092,544.467991651212
"SDHAF3",222.334614892531,216.951316313857,189.551366230098,269.815044046479,241.916140310441,281.049191880912
