"","C03-R","C09-R","A33-R"
"LMNA",1021.06720839688,2444.51057812763,1365.53466392192
"LMNB1",1739.10801946308,2382.84913130868,4513.79564162869
"LMNB2",3136.60553510305,3344.34965797709,4036.15579546732
"LMNTD2",237.151093563147,132.728877050966,171.435048518499
"LMNTD2-AS1",59.2877733907867,33.4434965797709,48.55674784628
"LMO1",326.553291533381,476.569826261736,319.087200132697
"LMO2",110.105864868604,944.778778378529,91.167771466485
"LMO3",35144.474559983,5529.6731376115,16043.545870026
"LMO4",2305.63563186393,4143.85824808724,2505.13180725298
"LMO7",5516.58615264748,627.065560870705,3116.55044850104
"LMO7-AS1",48.9359399416017,2.09021853623568,52.5205639969968
"LMOD1",29.1733488113395,111.826691688609,44.5929316955633
"LMTK2",3612.78987376556,1569.754120713,2240.54707919264
"LMTK3",6347.5560558866,3700.73191840528,3365.27991195851
"LMX1A",31.9965761156627,952.094543255354,142.697381425803
"LMX1B",0,196.480542406154,49.5477018839592
"LNC-LBCS",45.1716368691708,146.315297536498,121.88734663454
"LNCTAM34A",30.1144245794472,170.352810703208,56.4843801477135
"LNP1",293.61563964961,411.77305163843,280.439992663209
"LNPEP",1309.97746920595,1191.42456565434,1615.25508141707
"LNPK",3009.5603064085,1962.71520552531,2834.12854776247
"LNX1",416.896565271722,225.743601913454,230.89229077925
"LNX2",923.195328513678,677.230805740362,1108.87756816301
"LOH12CR2",90.3432737383416,100.330489739313,65.4029664868262
"LONP1",2742.29478826591,2971.24564925902,2928.26918134199
"LONP2",3228.8309603776,2787.30641807028,3028.35553914759
"LONRF1",2731.94295481673,1711.88898117703,2717.19597131632
"LONRF2",11565.8211900439,4005.90382469569,6332.19630076999
"LOX",468.655732517647,896.703752045108,951.315876172017
"LOXL1",132.691683303189,1686.8063587422,416.200695825257
"LOXL1-AS1",52.7002430140326,339.660512138299,97.1134956925601
"LOXL2",319.024685388519,272.773518978757,247.738509419796
"LOXL3",361.373094953366,517.329087718332,608.445779135019
"LPAR1",155.277501737775,775.471076943439,183.326496970649
"LPAR2",2302.8124045596,1764.14444458292,2557.65237124997
"LPAR3",37.643030724309,20.9021853623568,18.8281267159045
"LPAR4",209.859896288023,344.886058478888,409.264017561503
"LPAR6",7.5286061448618,47.0299170653029,13.8733565275086
"LPCAT1",4775.0184473786,4071.74570858711,3988.59000165872
"LPCAT2",263.501215070163,201.706088746744,78.2853689766556
"LPCAT3",197.625911302622,157.811499485794,220.982750402458
"LPCAT4",3407.63535631807,2132.0229069604,2097.84969776683
"LPGAT1",3520.564448491,2532.29975664953,3231.50111687182
"LPIN1",2562.54931655734,1522.7242036477,1695.52235846908
"LPIN2",1832.27452050574,2027.51198014861,1591.47218451277
"LPIN3",21.6447426664777,87.7891785218987,35.6743453564506
"LPL",2815.69869817831,844.448288639216,2152.35216983919
"LPP",1409.73150062537,1417.16816756779,1161.39813216
"LPXN",140.220289448051,212.157181427922,156.570737953311
"LRAT",159.982880578313,160.946827290148,151.615967764915
"LRATD2",1008.83322341148,6655.25581937442,1786.69012993557
"LRBA",851.673570137491,1188.28923784999,1039.51078552546
"LRCH1",1928.26424885273,827.726540349331,2609.18198120929
"LRCH2",2363.98232948661,1085.86852957444,2337.6605748852
"LRCH3",2069.42561406889,1692.03190508279,2239.55612515496
"LRCH4",571.232991241389,297.856141413585,514.305145555497
"LRFN1",2110.83294786563,1580.20521339418,1330.85127260314
"LRFN3",1431.37624329185,1190.37945638622,878.976231421437
"LRFN4",2375.2752387039,2081.85766209074,1742.09719824001
"LRFN5-DT",43.2894853329554,104.510926811784,65.4029664868262
"LRGUK",190.09730515776,91.9696155943701,69.3667826375429
"LRIF1",1184.81439204763,1064.96634421208,1252.56590362649
"LRIG1",581.584824690574,828.771649617449,952.306830209696
"LRIG2",2034.6058106489,1185.15391004563,2180.09888289421
"LRIG2-DT",53.6413187821403,101.375599007431,98.1044497302393
"LRIG3",249.385078548547,480.750263334207,774.926057465122
"LRIT3",51.7591672459249,25.0826224348282,39.6381615071674
"LRP1",17861.6180786846,12341.6953472036,13215.3630464896
"LRP10",485.595096343586,2297.15017132302,781.862735728876
"LRP11",235.268942026931,70.0223209638954,168.462186405461
"LRP12",2139.06522090886,1128.71800956727,1882.81267159045
"LRP1B",1231.86818045301,676.185696472244,533.133272271401
"LRP2",104.459410259957,313.532780435353,112.968760295427
"LRP2BP",481.830793271155,482.840481870443,424.128328126691
"LRP3",3261.76861226137,3026.63644046927,2402.07258733434
"LRP4",915.666722368817,1609.46827290148,1896.68602811796
"LRP4-AS1",30.1144245794472,19.857076094239,22.7919428666212
"LRP5",1032.36011761417,1103.63538713244,1716.33239326035
"LRP5L",238.092169331254,173.488138507562,326.023878396452
"LRP6",3191.1879296533,1677.40037532914,4490.01274472438
"LRP8",4450.34730738143,2191.59413524311,5326.37795252562
"LRPAP1",2296.22487418285,4874.38962650161,2290.0947810766
"LRPPRC",5799.84995884791,5523.4024820028,6234.09185103975
"LRR1",39.5251822605245,161.991936558266,138.733565275086
"LRRC1",556.175778951666,550.772584298103,968.162094812563
"LRRC10B",419.719792576045,1663.8139548436,634.210584114678
"LRRC14",838.498509383983,667.824822327301,734.296941920276
"LRRC17",228.681411650177,569.584551124224,403.318293335428
"LRRC19",23.5268942026931,116.00712876108,32.7014832434131
"LRRC2",19.7625911302622,32.3983873116531,11.8914484521502
"LRRC20",2762.99845516428,1895.82821236577,2397.11781714595
"LRRC23",315.260382316088,1367.00292269814,392.417798920957
"LRRC27",730.274796051595,1203.96587687175,744.206482297068
"LRRC28",956.132980397449,758.749328653553,616.373411436453
"LRRC29",92.225425274557,98.2402712030771,86.213001278089
"LRRC3",3149.78059585656,1023.16197348737,1796.59967031236
"LRRC3-DT",99.7540314194189,51.2103541377743,59.4572422607511
"LRRC34",161.865032114529,90.9245063262523,120.89639259686
"LRRC37A",183.509774781006,122.277784369788,117.923530483823
"LRRC37A16P",136.45598637562,107.646254616138,137.742611237407
"LRRC37A2",668.163795356485,566.44922331987,404.309247373107
"LRRC37A3",234.327866258824,674.095477936008,384.490166619524
"LRRC37B",1609.23956346421,870.576020342162,1820.38256721666
"LRRC37BP1",506.298763241956,627.065560870705,704.5683207899
"LRRC39",216.447426664777,93.0147248624879,190.263175234403
"LRRC3B",2060.01485638781,1567.66390217676,3271.13927837899
"LRRC3B-AS1",55.5234703183558,32.3983873116531,90.1768174288058
"LRRC4",1255.39507465571,1212.3267510167,1259.50258189024
"LRRC40",2488.20433087683,1428.66436951709,2307.93195375482
"LRRC41",2826.99160739561,3009.91469217938,2870.7938471566
"LRRC42",700.160371472147,957.320089595943,1065.27559050512
"LRRC43",31.9965761156627,212.157181427922,57.4753341853927
"LRRC45",726.510492979164,611.388921848938,604.481962984303
"LRRC46",20.70366689837,507.923104305271,63.4210584114678
"LRRC47",2639.71752954217,2772.67488831663,2266.3118841723
"LRRC49",1891.56229389653,1843.57274895987,1808.49111876451
"LRRC4B",8370.86895731821,8418.35515468922,7312.2498440347
"LRRC51",183.509774781006,448.351876022554,224.946566553175
"LRRC55",2180.4725547056,823.54610327686,1897.67698215564
"LRRC56",191.979456693976,211.112072159804,60.4481962984302
"LRRC57",1277.03981732218,875.801566682752,1224.81919057147
"LRRC58",2287.75519226988,2122.61692354734,4060.9296464093
"LRRC59",2278.3444345888,1752.64824263362,2100.82255987987
"LRRC61",638.049370777038,82.5636321813095,335.933418773243
"LRRC63",47.0537884053862,10.4510926811784,5.94572422607511
"LRRC66",42.3484095648476,33.4434965797709,32.7014832434131
"LRRC7",12493.7218973982,2087.08320843133,7006.04504639183
"LRRC7-AS1",37.643030724309,4.18043707247137,28.7376670926963
"LRRC71",7.5286061448618,259.187098493225,55.4934261100343
"LRRC73",257.854760461517,569.584551124224,101.077311843277
"LRRC74B",2.82322730432318,607.208484776466,154.588829877953
"LRRC75A",465.832505213324,428.494799928315,487.549386538159
"LRRC75B",286.087033504748,501.652448696564,465.748397709217
"LRRC77P",7.5286061448618,56.4359004783635,10.900494414471
"LRRC8A",1971.55373418568,1988.84293722825,1843.17451008328
"LRRC8B",2325.39822299419,789.057497428971,1687.59472616765
"LRRC8C",233.386790490716,158.856608753912,114.950668370785
"LRRC8C-DT",134.573834839405,93.0147248624879,55.4934261100343
"LRRC8D",1318.44715111892,1711.88898117703,1286.25834090758
"LRRC8D-DT",42.3484095648476,59.571228282717,42.6110236202049
"LRRC9",2.82322730432318,232.014257522161,47.5657938086009
"LRRCC1",975.895571527711,1014.80109934242,1236.71063902362
"LRRFIP1",1554.65716891396,2071.40656940956,1753.98864669216
"LRRFIP2",1750.40092868037,1487.19048853169,1668.76659945175
"LRRIQ1",246.561851244224,2002.42935771379,406.291155448466
"LRRIQ3",34.8198034199858,48.0750263334207,44.5929316955633
"LRRK1",32.9376518837704,41.8043707247137,67.3848745621845
"LRRK2",96.9308041150957,22.9924038985925,6.93667826375429
"LRRN1",1110.46940636712,2448.6910152001,1550.84306896792
"LRRN2",885.552297789369,4754.20206066806,1551.8340230056
"LRRN3",1335.38651494486,2076.63211575015,1011.76407247045
"LRRTM2",6249.6841760034,1756.82867970609,6389.67163495538
"LRRTM3",792.385796746705,389.825757007955,188.281267159045
"LRRTM4",2175.76717586506,550.772584298103,1032.57410726171
"LRSAM1",3122.48939858143,2032.7375264892,1929.38751136137
"LRTM2",112.929092172927,158.856608753912,240.801831156042
"LRWD1",838.498509383983,1233.22893637905,1053.38414205297
"LSAMP",3641.9632225769,5052.05820208165,4892.34008402213
"LSG1",1114.23370943955,1082.73320177008,1116.80520046444
"LSM1",299.262094258257,394.006194080426,234.856106929967
"LSM10",755.683841790503,1006.44022519748,678.803515810241
"LSM11",3171.42533852303,2280.42842303313,1584.53550624902
"LSM12",595.70096121219,577.945425269167,615.382457398774
"LSM12P1",248.444002780439,188.119668261212,227.919428666212
"LSM14A",3174.24856582736,3901.3928978839,3979.6714153196
"LSM14B",3607.14341915691,3226.25231067978,3481.22153436697
"LSM2",656.870886139192,1050.33481445843,987.981175566147
"LSM3",1455.84421326265,1740.10693141621,1419.04618195659
"LSM4",2845.81312275776,4926.64508990751,3248.34733551237
"LSM5",1125.52661865684,1330.42409831401,1305.08646762349
"LSM6",431.953777561446,571.67476966046,462.775535596179
"LSM7",1715.58112526038,2370.30782009127,2028.48291512929
"LSM8",4228.25342610801,1772.50531872786,3674.45757171442
"LSMEM1",47.994864173494,44.9396985290672,59.4572422607511
"LSMEM2",64.934227999433,12.5413112174141,14.8643105651878
"LSP1P4",148.689971361021,105.556036079902,151.615967764915
"LSR",11.2929092172927,666.779713059183,95.1315876172017
"LSS",5349.07466592431,3302.54528725238,6207.33609202241
"LTA",27.291197275124,10.4510926811784,25.7648049796588
"LTA4H",1561.24469929072,2323.27790302596,2438.73788672847
"LTB4R",309.613927707442,277.999065319346,473.67603001065
"LTB4R2",35.7608791880936,10.4510926811784,61.4391503361094
"LTBP1",587.23127929922,2718.32920637451,1723.2690715241
"LTBP2",156.218577505882,177.668575580033,149.634059689557
"LTBP3",1732.52048908632,5088.63702646577,3105.64995408656
"LTBP4",6971.48929014203,3898.25757007955,9621.1727518272
"LTBR",15.0572122897236,47.0299170653029,11.8914484521502
"LTC4S",80.9325160572644,78.3831951088382,100.086357805598
"LTN1",2364.92340525471,1206.05609540799,2998.62691801721
"LTO1",1022.00828416499,668.869931595419,970.144002887921
"LTV1",328.435443069596,317.713217507824,378.544442393448
"LUC7L",5428.12503044536,4345.56433683399,5951.66995030118
"LUC7L2",1802.16009592629,1683.67103093784,2124.60545678417
"LUC7L3",20383.7011372133,17302.829042959,25584.4513448012
"LUCAT1",58.346697622679,59.571228282717,61.4391503361094
"LURAP1",79.0503645210489,18.8119668261212,33.6924372810923
"LURAP1L",65.8753037675408,120.187565833552,35.6743453564506
"LUZP1",822.500221326152,963.59074520465,1040.50173956314
"LUZP2",244.679699708009,479.705154066089,92.1587255041642
"LVRN",136.45598637562,24.0375131667104,109.00494414471
"LXN",16.939363825939,97.1951619349593,10.900494414471
"LY6E",1576.30191158044,1557.21280949558,1195.0905694411
"LY6G5B",198.56698707073,133.773986319084,126.842116822936
"LY6G5C",426.307322952799,281.1343931237,133.77879508669
"LY6G6C",63.0520764632176,26.127731702946,70.3577366752221
"LY6H",2907.92412345287,2822.84013318629,1399.22710120301
"LYAR",478.066490198724,439.991001877611,414.218787749899
"LYG1",68.6985310718639,32.3983873116531,67.3848745621845
"LYG2",21.6447426664777,29.2630595072996,17.8371726782253
"LYN",97.8718798832034,845.493397907334,228.910382703892
"LYNX1",674.751325733239,465.07362431244,396.381615071674
"LYPD1",201.390214375053,669.915040863537,299.268119379114
"LYPD3",110.105864868604,88.8342877900166,127.833070860615
"LYPD5",346.315882663643,3.13532780435353,17.8371726782253
"LYPD6",193.861608230191,469.254061384911,464.757443671537
"LYPD6B",47.994864173494,75.2478673044846,17.8371726782253
"LYPLA1",1448.31560711779,1574.97966705359,1572.64405779687
"LYPLA2",1852.97818740411,2886.59179854148,1393.28137697693
"LYPLAL1",472.420035590078,802.643917914503,623.310089700207
"LYPLAL1-DT",16.939363825939,26.127731702946,19.8190807535837
"LYRM1",1139.64275517845,1364.9127041619,956.270646360413
"LYRM2",1357.97233337945,1628.2802397276,1439.85621674785
"LYRM4",669.104871124592,1286.52950905306,795.736092256385
"LYRM7",2379.98061754444,1398.35620074167,2112.71400833202
"LYRM9",535.472112053296,371.013790181834,296.295257266076
"LYSMD1",962.720510774203,848.628725711688,757.088884786897
"LYSMD2",103.51833449185,142.134860464027,49.5477018839592
"LYSMD3",833.793130543444,580.035643805402,964.198278661846
"LYSMD4",815.912690949398,427.449690660197,472.685075972971
"LYST",1979.08234033055,954.18476179159,1398.23614716533
"LYZ",0.941075768107725,61.6614468189527,1.98190807535837
"LZIC",2945.56715417718,2034.82774502544,2587.38099238035
"LZTFL1",491.241550952233,1267.71754222694,789.79036803031
"LZTR1",813.089463645074,756.659110117318,847.265702215703
"LZTS1",3990.16125677675,1029.43262909607,3151.23383981981
"LZTS2",1701.46498873877,2226.082741091,2328.74198854608
"LZTS3",4521.86906575762,3276.41755554943,2862.86621485516
"M6PR",1045.53517836768,800.553699378267,1004.82739420669
"MAB21L1",5.64645460864635,317.713217507824,85.2220472404099
"MAB21L2",1.88215153621545,173.488138507562,90.1768174288058
"MACF1",16531.8780183484,8430.89646590663,15142.7686497756
"MACIR",2043.07549256187,1558.2579187637,2098.84065180451
"MACO1",2905.10089614855,1577.06988558982,2621.07342966144
"MACROD1",810.266236340751,1080.64298323385,660.966343132016
"MACROD2",1318.44715111892,550.772584298103,853.211426441778
"MACROH2A1",4766.54876546563,5726.15368001766,5607.8088992265
"MACROH2A2",1571.5965327399,3125.92182094047,2410.00021963578
"MAD2L1",318.083609620411,729.486269146254,843.301886064986
"MAD2L1BP",535.472112053296,595.71228282717,504.395605178705
"MAD2L2",1192.34299819249,2473.77363763493,1993.79952381052
"MADCAM1",26.3501215070163,170.352810703208,28.7376670926963
"MADD",6267.56461559745,3131.14736728105,3881.56696558937
"MAEA",1482.19433476967,2152.92509232275,1625.16462179386
"MAF",114.811243709142,1741.15204068432,279.44903862553
"MAF1",1617.70924537718,2092.30875477192,1740.11529016465
"MAFA",7.5286061448618,50.1652448696564,23.7828969043004
"MAFA-AS1",65.8753037675408,29.2630595072996,54.5024720723551
"MAFB",112.929092172927,253.961552152636,73.3305987882596
"MAFF",533.58996051708,314.57788970347,345.842959150035
"MAFG",1993.19847685216,1777.73086506845,1681.64900194158
"MAFG-DT",104.459410259957,177.668575580033,115.941622408465
"MAFK",448.893141387385,407.592614565958,347.824867225394
"MAGEC3",0,25.0826224348282,94.1406335795225
"MAGED1",15514.575113024,20421.4350990226,14631.4363663332
"MAGED2",10189.9684170704,15842.8113953984,12401.789781555
"MAGED4",165.62933518696,900.88418911758,114.950668370785
"MAGED4B",544.882869734373,72.1125395001311,105.041127993994
"MAGEE1",1669.4684126231,1292.80016466177,937.442519644508
"MAGEF1",2643.4818326146,3075.75657607081,2332.7058046968
"MAGEL2",1656.2933518696,1568.70901144488,952.306830209696
"MAGI1",2179.53147893749,2778.94554392534,3127.45094291551
"MAGI2",2118.36155401049,1328.33387977778,2017.58242071482
"MAGI2-AS3",780.151811761304,1707.70854410455,2238.56517111728
"MAGI3",2928.62779035124,1334.60453538648,2060.19344433502
"MAGIX",56.4645460864635,48.0750263334207,31.7105292057339
